filepath,testclass,testname,assertion_type,line_number,assert_string
tensor2tensor/tensor2tensor/utils/beam_search_test.py,BeamSearchTest,symbols_to_logits,assert_allclose,271,"self.assertAllClose([[np.log(0.8 * 0.4 * 0.9) / (8.0 / 6.0) ** 3.5, np.log(0.8 * 0.5) / (7.0 / 6.0) ** 3.5], [np.log(0.8 * 0.6) / (7.0 / 6.0) ** 3.5, np.log(0.8 * 0.3 * 0.9) / (8.0 / 6.0) ** 3.5]], scores)"
tensor2tensor/tensor2tensor/utils/beam_search_test.py,BeamSearchTest,symbols_to_logits,assert_allclose,312,"self.assertAllClose([[np.log(0.8 * 0.4 * 0.9) / (8.0 / 6.0) ** 3.5, np.log(0.8 * 0.5) / (7.0 / 6.0) ** 3.5]], scores)"
tensor2tensor/tensor2tensor/utils/t2t_model_test.py,T2TModelTest,testLossSingleWeights,assert_allclose,71,"self.assertAllClose(tf.zeros_like(loss_num), sess.run(loss_num))"
tensor2tensor/tensor2tensor/utils/t2t_model_test.py,T2TModelTest,testLossSingleWeights,assert_allclose,72,"self.assertAllClose(tf.zeros_like(loss_denom), sess.run(loss_denom))"
tensor2tensor/tensor2tensor/utils/t2t_model_test.py,T2TModelTest,testLossSingleWeights,assert_allclose,79,"self.assertAllClose(batch_size * sequence_size, sess.run(loss_denom))"
tensor2tensor/tensor2tensor/utils/expert_utils_test.py,ExpertUtilsTest,_verify_value,assert_allclose,30,"self.assertAllClose(output, expected, 1e-09)"
tensor2tensor/tensor2tensor/utils/bleu_hook_test.py,BleuHookTest,testComputeNotEqual,assert_allclose,48,"self.assertAllClose(bleu, actual_bleu, atol=0.001)"
tensor2tensor/tensor2tensor/utils/bleu_hook_test.py,BleuHookTest,testComputeMultipleBatch,assert_allclose,55,"self.assertAllClose(bleu, actual_bleu, atol=0.001)"
tensor2tensor/tensor2tensor/utils/bleu_hook_test.py,BleuHookTest,testComputeMultipleNgrams,assert_allclose,62,"self.assertAllClose(bleu, actual_bleu, atol=0.001)"
tensor2tensor/tensor2tensor/utils/bleu_hook_test.py,BleuHookTest,testBleuWrapper,assert_allclose,95,"self.assertAllClose(bleu, actual_bleu, atol=0.001)"
tensor2tensor/tensor2tensor/utils/bleu_hook_test.py,BleuHookTest,testBleuWrapperWithUnicodeLineSeparator,assert_allclose,103,"self.assertAllClose(bleu, actual_bleu, atol=0.001)"
tensor2tensor/tensor2tensor/utils/registry_test.py,RegistryClassTest,testMembership,assert_true,57,self.assertTrue('a' in r)
tensor2tensor/tensor2tensor/utils/registry_test.py,RegistryClassTest,testMembership,assert_true,58,self.assertTrue('b' in r)
tensor2tensor/tensor2tensor/utils/registry_test.py,,testT2TModelRegistration,assert_true,135,self.assertTrue(model is MyModel1)
tensor2tensor/tensor2tensor/utils/registry_test.py,,testNamedRegistration,assert_true,144,self.assertTrue(model is MyModel1)
tensor2tensor/tensor2tensor/utils/registry_test.py,,model_fn,assert_true,153,self.assertTrue(model is model_fn)
tensor2tensor/tensor2tensor/utils/registry_test.py,OptimizerRegistryTest,another_optimizer,assert_true,211,self.assertTrue('my_optimizer' in registry.Registries.optimizers)
tensor2tensor/tensor2tensor/utils/registry_test.py,OptimizerRegistryTest,another_optimizer,assert_true,212,self.assertTrue('my_other_optimizer' in registry.Registries.optimizers)
tensor2tensor/tensor2tensor/utils/registry_test.py,OptimizerRegistryTest,another_optimizer,assert_false,213,self.assertFalse('another_optimizer' in registry.Registries.optimizers)
tensor2tensor/tensor2tensor/utils/registry_test.py,HParamRegistryTest,my_hparams_range,assert_true,273,self.assertTrue(registry.ranged_hparams('my_hparams_range') is my_hparams_range)
tensor2tensor/tensor2tensor/utils/registry_test.py,HParamRegistryTest,my_hparams_range,assert_true,287,self.assertTrue(registry.ranged_hparams('a') is my_hparams_range)
tensor2tensor/tensor2tensor/utils/registry_test.py,RegistryHelpTest,testRegistryHelp,assert_greater,369,"self.assertGreater(len(help_str), 0)"
tensor2tensor/tensor2tensor/utils/data_reader_test.py,DataReaderTest,testBasicExampleReading,assert_greater,113,"self.assertGreater(len(field), 0)"
tensor2tensor/tensor2tensor/utils/data_reader_test.py,DataReaderTest,testPreprocess,assert_allclose,124,"self.assertAllClose([42.42], ex_val['new_field'])"
tensor2tensor/tensor2tensor/utils/data_reader_test.py,DataReaderTest,testBatchingSchemeMaxLength,assert_greater,149,"self.assertGreater(scheme['max_length'], 10000)"
tensor2tensor/tensor2tensor/utils/data_reader_test.py,DataReaderTest,testBatchingSchemeMaxLength,assert_greater,173,"self.assertGreater(scheme['max_length'], 10000)"
tensor2tensor/tensor2tensor/models/transformer_test.py,TransformerTest,testSlowVsFast,assert_allclose,168,"self.assertAllClose(greedy_res, fast_res)"
tensor2tensor/tensor2tensor/models/transformer_test.py,TransformerTest,testSlowVsFastNoInput,assert_allclose,203,"self.assertAllClose(slow_res, fast_res)"
tensor2tensor/tensor2tensor/models/transformer_test.py,TransformerTest,testBeamVsFast,assert_allclose,262,"self.assertAllClose(beam_res, fast_res)"
tensor2tensor/tensor2tensor/models/transformer_test.py,TransformerTest,testGreedySlowTPUVsNonTPU,assert_allclose,343,"self.assertAllClose(slow_tpu_res, slow_non_tpu_res)"
tensor2tensor/tensor2tensor/models/transformer_test.py,TransformerTest,testGreedyFastTPUVsNonTPU,assert_allclose,363,"self.assertAllClose(fast_tpu_res, fast_non_tpu_res)"
tensor2tensor/tensor2tensor/models/transformer_test.py,TransformerTest,testGreedyTPUSlowVsFast,assert_allclose,384,"self.assertAllClose(fast_res, slow_res)"
tensor2tensor/tensor2tensor/models/transformer_test.py,TransformerScorerTest,testReturnsScores,assert_true,394,self.assertTrue('outputs' in infer_out)
tensor2tensor/tensor2tensor/models/transformer_test.py,TransformerScorerTest,testReturnsScores,assert_true,395,self.assertTrue('scores' in infer_out)
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testSlowVsFast,assert_allclose,139,"self.assertAllClose(greedy_res, fast_res)"
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testSlowVsFastNoInput,assert_allclose,172,"self.assertAllClose(slow_res, fast_res)"
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testBeamVsFast,assert_allclose,207,"self.assertAllClose(beam_res, fast_res)"
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testGreedySlowTPUVsNonTPU,assert_allclose,255,"self.assertAllClose(slow_tpu_res, slow_non_tpu_res)"
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testGreedyFastTPUVsNonTPU,assert_allclose,276,"self.assertAllClose(fast_tpu_res, fast_non_tpu_res)"
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testGreedyTPUSlowVsFast,assert_allclose,297,"self.assertAllClose(fast_res, slow_res)"
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testFrozenWeightsUnchangedByTraining,assert_true,512,self.assertTrue(model._original_hparams.shared_embedding_and_softmax_weights)
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testFrozenWeightsUnchangedByTraining,assert_false,514,self.assertFalse(model.hparams.shared_embedding_and_softmax_weights)
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testFrozenWeightsUnchangedByTraining,assert_true,515,self.assertTrue(model.hparams.shared_embedding)
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testAllWeightsTrainableByDefault,assert_true,731,self.assertTrue(model._original_hparams.shared_embedding_and_softmax_weights)
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testAllWeightsTrainableByDefault,assert_true,733,self.assertTrue(model.hparams.shared_embedding_and_softmax_weights)
tensor2tensor/tensor2tensor/models/evolved_transformer_test.py,EvolvedTransformerTest,testAllWeightsTrainableByDefault,assert_false,734,self.assertFalse(model.hparams.shared_embedding)
tensor2tensor/tensor2tensor/models/research/glow_test.py,GlowModelTest,test_glow,assert_true,76,self.assertTrue(mean_obj > 0 and mean_obj < 10.0)
tensor2tensor/tensor2tensor/models/research/glow_test.py,GlowModelTest,test_glow_inference,assert_true,106,self.assertTrue(not is_undefined)
tensor2tensor/tensor2tensor/models/research/glow_test.py,GlowModelTest,test_glow_inference,assert_true,125,self.assertTrue(np.all(predictions_np <= 255))
tensor2tensor/tensor2tensor/models/research/glow_test.py,GlowModelTest,test_glow_inference,assert_true,126,self.assertTrue(np.all(predictions_np >= 0))
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralStackCellTest,test_push_pop,assert_allclose,178,"self.assertAllClose(expected_values, values)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralStackCellTest,test_push_pop,assert_allclose,179,"self.assertAllClose(expected_write_strengths, write_strengths)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralStackCellTest,test_push_pop,assert_allclose,180,"self.assertAllClose(expected_read_strengths, read_strengths)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralStackCellTest,test_push_pop,assert_allclose,181,"self.assertAllClose(expected_top, stack_top)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralQueueCellTest,test_enqueue_dequeue,assert_allclose,245,"self.assertAllClose(expected_values, values)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralQueueCellTest,test_enqueue_dequeue,assert_allclose,246,"self.assertAllClose(expected_write_strengths, write_strengths)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralQueueCellTest,test_enqueue_dequeue,assert_allclose,247,"self.assertAllClose(expected_read_strengths, read_strengths)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralQueueCellTest,test_enqueue_dequeue,assert_allclose,248,"self.assertAllClose(expected_front, queue_front)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralDequeCellTest,test_enqueue_dequeue,assert_allclose,386,"self.assertAllClose(expected_values, memory_values)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralDequeCellTest,test_enqueue_dequeue,assert_allclose,387,"self.assertAllClose(expected_write_strengths, write_strengths)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralDequeCellTest,test_enqueue_dequeue,assert_allclose,388,"self.assertAllClose(expected_read_strengths, read_strengths)"
tensor2tensor/tensor2tensor/models/research/neural_stack_test.py,NeuralDequeCellTest,test_enqueue_dequeue,assert_allclose,389,"self.assertAllClose(expected_read_values, read_values)"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_get_variable_ddi,assert_true,67,"self.assertTrue(np.allclose(session.run(diff), 0.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_actnorm,assert_true,78,"self.assertTrue(np.allclose(channel_mean, 0.0, atol=0.001))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_actnorm,assert_true,79,"self.assertTrue(np.allclose(channel_var, 1.0, atol=0.001))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_invertibility,assert_true,103,"self.assertTrue(np.allclose(diff, 0.0, atol=1e-05))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_conv2d,assert_true,134,"self.assertTrue(np.allclose(mean, 0.0, atol=1e-05))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_conv2d,assert_true,135,"self.assertTrue(np.allclose(var, 1.0, atol=1e-05))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_conv_stack,assert_true,155,"self.assertTrue(np.allclose(nn_np, 0.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,check_latent_to_dist,assert_true,169,"self.assertTrue(np.allclose(mean, 0.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,check_latent_to_dist,assert_true,170,"self.assertTrue(np.allclose(scale, 1.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_split,assert_true,186,"self.assertTrue(np.allclose(diff, 0.0, atol=1e-05))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_revnet_reversibility,assert_true,204,"self.assertTrue(np.allclose(diff, 0.0, atol=0.01))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_encoder_decoder,assert_true,234,"self.assertTrue(x_inv_np.shape, (1, 8, 8, 64))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_encoder_decoder,assert_true,235,"self.assertTrue(np.allclose(diff, 0.0, atol=0.01))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_encoder_decoder_practical_usage,assert_true,283,"self.assertTrue(np.allclose(diff, 0.0, atol=0.001))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_scale_gaussian_prior,assert_true,298,"self.assertTrue(np.allclose(mean, z_rand))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_scale_gaussian_prior,assert_true,299,"self.assertTrue(np.allclose(scale, 1.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,check_split_latent_conditioning,assert_true,326,"self.assertTrue(np.allclose(diff_np, 0.0, atol=1e-05))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,check_split_latent_conditioning,assert_true,327,"self.assertTrue(np.allclose(actual_eps, exp_eps))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,check_split_latent_conditioning,assert_true,328,"self.assertTrue(np.allclose(exp_x2, actual_x2))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_latent_dist_encoder,assert_true,379,"self.assertTrue(np.allclose(latent_rand - mean, 0.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_latent_dist_encoder,assert_true,381,"self.assertTrue(np.allclose(mean, 0.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_latent_dist_encoder,assert_true,382,"self.assertTrue(np.allclose(scale, 1.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_latent_dist_encoder,assert_false,387,"self.assertFalse(np.allclose(state_diff, 0.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_conv3d,assert_true,411,"self.assertTrue(np.allclose(mean, 0.0, atol=1e-05))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_conv3d,assert_true,412,"self.assertTrue(np.allclose(var, 1.0, atol=1e-05))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_conv3d,assert_true,415,"self.assertTrue(np.allclose(conv3d_zeros_np, 0.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_actnorm_3d,assert_true,430,"self.assertTrue(np.allclose(channel_mean, 0.0, atol=0.001))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_actnorm_3d,assert_true,431,"self.assertTrue(np.allclose(channel_var, 1.0, atol=0.001))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_temporal_latent_to_dist,assert_true,460,"self.assertTrue(np.allclose(mean_np, 0.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_temporal_latent_to_dist,assert_true,461,"self.assertTrue(np.allclose(scale_np, 1.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_temperature_normal,assert_true,484,"self.assertTrue(np.allclose(loc_exp, loc_act, atol=0.01))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,test_temperature_normal,assert_true,485,"self.assertTrue(np.allclose(scale_exp, scale_act, atol=0.01))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,linear_interpolate_rank,assert_true,506,"self.assertTrue(np.allclose(lin_interp_np[:, :, 0], 1.0))"
tensor2tensor/tensor2tensor/models/research/glow_ops_test.py,GlowOpsTest,linear_interpolate_rank,assert_true,507,"self.assertTrue(np.allclose(lin_interp_np[:, :, 1], exp_val))"
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelInfer,assert_true,165,"self.assertTrue(isinstance(output, dict))"
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelInfer,assert_true,166,self.assertTrue('outputs' in output.keys())
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelInfer,assert_true,167,self.assertTrue('scores' in output.keys())
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelInfer,assert_true,168,self.assertTrue('targets' in output.keys())
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelWithActionsInfer,assert_true,203,"self.assertTrue(isinstance(output, dict))"
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelWithActionsInfer,assert_true,204,self.assertTrue('outputs' in output.keys())
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelWithActionsInfer,assert_true,205,self.assertTrue('scores' in output.keys())
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelWithActionsInfer,assert_true,206,self.assertTrue('targets' in output.keys())
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelWithActionAndRewardsInfer,assert_true,248,"self.assertTrue(isinstance(output, dict))"
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelWithActionAndRewardsInfer,assert_true,249,self.assertTrue('outputs' in output.keys())
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelWithActionAndRewardsInfer,assert_true,250,self.assertTrue('scores' in output.keys())
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelWithActionAndRewardsInfer,assert_true,251,self.assertTrue('targets' in output.keys())
tensor2tensor/tensor2tensor/models/video/tests_utils.py,BaseNextFrameTest,TestVideoModelWithActionAndRewardsInfer,assert_true,252,self.assertTrue('target_reward' in output.keys())
tensor2tensor/tensor2tensor/models/video/nfg_test_utils.py,NextFrameGlowTest,RunModel,assert_true,128,self.assertTrue(loss > 0.0 and loss < 10.0)
tensor2tensor/tensor2tensor/models/video/nfg_test_utils.py,NextFrameGlowTest,GlowTrainAndDecode,assert_true,180,self.assertTrue(np.all(outputs_np <= 255))
tensor2tensor/tensor2tensor/models/video/nfg_test_utils.py,NextFrameGlowTest,GlowTrainAndDecode,assert_true,181,self.assertTrue(np.all(outputs_np >= 0))
tensor2tensor/tensor2tensor/models/neural_architecture_search/nas_layers_test.py,LayersTest,test_decoder_layer,assert_allclose,305,"self.assertAllClose(control_output[:, :test_index + 1], variable_output[:, :test_index + 1], rtol=1)"
tensor2tensor/tensor2tensor/models/neural_architecture_search/nas_layers_test.py,LayersTest,test_decoder_layer,assert_allclose,313,"self.assertAllClose(control_output[:, test_index + 1:], variable_output[:, test_index + 1:], rtol=1)"
tensor2tensor/tensor2tensor/envs/time_step_test.py,TimeStepTest,test_create_time_step,assert_true,35,self.assertTrue(ts.done)
tensor2tensor/tensor2tensor/envs/time_step_test.py,TimeStepTest,test_replace,assert_false,43,self.assertFalse(ts.done)
tensor2tensor/tensor2tensor/envs/time_step_test.py,TimeStepTest,test_replace,assert_false,48,self.assertFalse(ts.done)
tensor2tensor/tensor2tensor/envs/time_step_test.py,TimeStepTest,test_replace,assert_true,53,self.assertTrue(tsr.done)
tensor2tensor/tensor2tensor/envs/gym_env_problem_test.py,GymEnvProblemTest,test_setup,assert_true,60,"self.assertTrue(isinstance(action_space, Discrete))"
tensor2tensor/tensor2tensor/envs/gym_env_problem_test.py,GymEnvProblemTest,test_setup,assert_false,66,self.assertFalse(ep.is_reward_range_finite)
tensor2tensor/tensor2tensor/envs/gym_env_problem_test.py,GymEnvProblemTest,test_reward_range,assert_true,76,self.assertTrue(ep.is_reward_range_finite)
tensor2tensor/tensor2tensor/envs/gym_env_problem_test.py,GymEnvProblemTest,test_default_processed_rewards_discrete,assert_true,89,self.assertTrue(ep.is_reward_range_finite)
tensor2tensor/tensor2tensor/envs/gym_env_problem_test.py,GymEnvProblemTest,test_default_processed_rewards_discrete,assert_true,102,self.assertTrue(ep.is_processed_rewards_discrete)
tensor2tensor/tensor2tensor/envs/gym_env_problem_test.py,,test_resets_properly,assert_greater,377,"self.assertGreater(env.trajectories.num_completed_trajectories, 0)"
tensor2tensor/tensor2tensor/envs/gym_env_problem_test.py,,reset,assert_false,430,self.assertFalse(d[0])
tensor2tensor/tensor2tensor/envs/gym_env_problem_test.py,,reset,assert_false,431,self.assertFalse(d[1])
tensor2tensor/tensor2tensor/envs/gym_env_problem_test.py,,reset,assert_true,434,self.assertTrue(d[0])
tensor2tensor/tensor2tensor/envs/gym_env_problem_test.py,,reset,assert_true,435,self.assertTrue(d[1])
tensor2tensor/tensor2tensor/envs/trajectory_test.py,TrajectoryTest,test_empty_trajectory,assert_false,34,self.assertFalse(t.is_active)
tensor2tensor/tensor2tensor/envs/trajectory_test.py,TrajectoryTest,test_empty_trajectory,assert_false,36,self.assertFalse(t.done)
tensor2tensor/tensor2tensor/envs/trajectory_test.py,TrajectoryTest,test_add_time_step,assert_true,43,self.assertTrue(t.is_active)
tensor2tensor/tensor2tensor/envs/trajectory_test.py,TrajectoryTest,test_add_time_step,assert_true,47,self.assertTrue(added_t.done)
tensor2tensor/tensor2tensor/envs/trajectory_test.py,TrajectoryTest,test_change_last_time_step,assert_true,58,self.assertTrue(t.is_active)
tensor2tensor/tensor2tensor/envs/trajectory_test.py,TrajectoryTest,test_change_last_time_step,assert_true,66,self.assertTrue(ts.done)
tensor2tensor/tensor2tensor/envs/trajectory_test.py,TrajectoryTest,test_change_last_time_step,assert_false,75,self.assertFalse(ts.done)
tensor2tensor/tensor2tensor/envs/trajectory_test.py,BatchTrajectoryTest,test_reset_all,assert_true,214,self.assertTrue(all((t.is_active for t in bt.trajectories)))
tensor2tensor/tensor2tensor/envs/trajectory_test.py,BatchTrajectoryTest,test_reset_some,assert_true,234,self.assertTrue(all((t.is_active for t in bt.trajectories[:self.BATCH_SIZE // 2])))
tensor2tensor/tensor2tensor/envs/trajectory_test.py,BatchTrajectoryTest,test_reset_some,assert_true,236,self.assertTrue(all((not t.is_active for t in bt.trajectories[self.BATCH_SIZE // 2:])))
tensor2tensor/tensor2tensor/envs/trajectory_test.py,BatchTrajectoryTest,test_truncate,assert_true,272,self.assertTrue(all((t.is_active for t in bt.trajectories)))
tensor2tensor/tensor2tensor/envs/trajectory_test.py,BatchTrajectoryTest,test_step,assert_less_equal,304,"self.assertLessEqual(1, num_done)"
tensor2tensor/tensor2tensor/envs/trajectory_test.py,BatchTrajectoryTest,test_desired_placement_of_rewards_and_actions,assert_true,345,self.assertTrue(t.is_active)
tensor2tensor/tensor2tensor/envs/trajectory_test.py,BatchTrajectoryTest,test_observations_np,assert_false,471,self.assertFalse(np.all(zero_obs == padded_obs_np[b][ts]))
tensor2tensor/tensor2tensor/envs/mujoco_problems_test.py,ReacherEnvProblemTest,test_registration_and_interaction_with_env_problem,assert_greater,53,"self.assertGreater(num_done, 0)"
tensor2tensor/tensor2tensor/envs/env_problem_utils_test.py,EnvProblemUtilsTest,policy_fun,assert_true,61,"self.assertTrue(np.all(observations[:, len_history_for_policy:, ...] == 0))"
tensor2tensor/tensor2tensor/envs/env_problem_utils_test.py,EnvProblemUtilsTest,policy_fun,assert_false,63,"self.assertFalse(np.all(observations[:, :len_history_for_policy, ...] == 0))"
tensor2tensor/tensor2tensor/envs/env_problem_utils_test.py,EnvProblemUtilsTest,policy_fun,assert_less_equal,89,"self.assertLessEqual(T, max_timestep)"
tensor2tensor/tensor2tensor/envs/env_problem_utils_test.py,EnvProblemUtilsTest,policy_fun,assert_less_equal,97,"self.assertLessEqual(T, max_timestep)"
tensor2tensor/tensor2tensor/envs/tic_tac_toe_env_test.py,TicTacToeEnvTest,test_start,assert_false,30,self.assertFalse(ttt.done)
tensor2tensor/tensor2tensor/envs/tic_tac_toe_env_test.py,TicTacToeEnvTest,test_start,assert_greater,36,"self.assertGreater(num_open_spaces, 7)"
tensor2tensor/tensor2tensor/envs/tic_tac_toe_env_test.py,TicTacToeEnvTest,test_start,assert_false,47,self.assertFalse(done)
tensor2tensor/tensor2tensor/envs/tic_tac_toe_env_test.py,TicTacToeEnvTest,test_env_actions,assert_true,59,self.assertTrue(done)
tensor2tensor/tensor2tensor/envs/tic_tac_toe_env_test.py,TicTacToeEnvTest,test_keep_playing,assert_true,78,self.assertTrue(we_won or env_won or (not space))
tensor2tensor/tensor2tensor/envs/tic_tac_toe_env_problem_test.py,TicTacToeEnvProblemTest,test_registration_and_interaction_with_env_problem,assert_greater,66,"self.assertGreater(num_done, 0)"
tensor2tensor/tensor2tensor/data_generators/gym_env_test.py,GymEnvTest,test_splits_dataset,assert_true,123,self.assertTrue(env.current_epoch_rollouts(split))
tensor2tensor/tensor2tensor/data_generators/gym_env_test.py,GymEnvTest,test_split_preserves_number_of_rollouts,assert_greater_equal,138,"self.assertGreaterEqual(num_rollouts_after_split, num_dones + batch_size)"
tensor2tensor/tensor2tensor/data_generators/gym_env_test.py,GymEnvTest,test_split_preserves_number_of_rollouts,assert_less_equal,139,"self.assertLessEqual(num_rollouts_after_split, num_dones + batch_size + 1)"
tensor2tensor/tensor2tensor/data_generators/gym_env_test.py,GymEnvTest,test_generates_data,assert_true,165,self.assertTrue(filenames)
tensor2tensor/tensor2tensor/data_generators/gym_env_test.py,GymEnvTest,test_generates_data,assert_true,169,self.assertTrue(records)
tensor2tensor/tensor2tensor/data_generators/gym_env_test.py,GymEnvTest,test_clipping,assert_true,220,self.assertTrue(np.max(rewards) == 1)
tensor2tensor/tensor2tensor/data_generators/gym_env_test.py,GymEnvTest,test_clipping,assert_true,221,self.assertTrue(np.min(rewards) == -1)
tensor2tensor/tensor2tensor/data_generators/timeseries_test.py,TimeseriesTest,testTimeseriesToyProblem,assert_true,59,self.assertTrue(exhausted)
tensor2tensor/tensor2tensor/data_generators/timeseries_test.py,TimeseriesTest,testTimeseriesToyProblemNoInputs,assert_true,86,self.assertTrue(exhausted)
tensor2tensor/tensor2tensor/data_generators/image_utils_test.py,ImageTest,testImageGenerator,assert_allclose,69,"self.assertAllClose(decoded1, image1)"
tensor2tensor/tensor2tensor/data_generators/image_utils_test.py,ImageTest,testImageGenerator,assert_allclose,73,"self.assertAllClose(decoded2, image2)"
tensor2tensor/tensor2tensor/data_generators/common_voice_test.py,CommonVoiceTest,testCollectData,assert_true,38,self.assertTrue('my_media' == output[0][0])
tensor2tensor/tensor2tensor/data_generators/common_voice_test.py,CommonVoiceTest,testCollectData,assert_true,39,self.assertTrue('my_label' == output[0][2])
tensor2tensor/tensor2tensor/data_generators/text_encoder_test.py,SubwordTextEncoderTest,test_encode_decode,assert_true,149,self.assertTrue(alphabet.issubset(encoder._alphabet))
tensor2tensor/tensor2tensor/data_generators/text_encoder_test.py,SubwordTextEncoderTest,test_small_vocab,assert_true,174,self.assertTrue(alphabet.issubset(encoder._alphabet))
